applicant_id,age,gender,education,employment_status,annual_income,monthly_expenses,existing_debts,loan_amount,loan_term,credit_score,debt_to_income_ratio,loan_to_income_ratio,approval_score,loan_approved,application_date
APP03576,37.0,Female,Bachelor,Employed,21407.0,1129.0,3810.0,33187.0,60,659.0,0.488,1.5503,41.75,0,2023-05-29
APP03577,26.0,Male,Master,Unemployed,27699.0,1491.0,2191.0,57741.0,120,596.0,0.2876,2.0846,34.33,0,2023-05-30
APP03578,28.0,Female,Bachelor,Employed,55430.0,2949.0,14935.0,26286.0,36,538.0,0.4275,0.4742,42.37,0,2023-05-30
APP03579,26.0,Male,Bachelor,Employed,27404.0,1315.0,6521.0,14687.0,246,523.0,0.2558,0.5359,52.32,1,2023-05-30
APP03580,24.0,Female,High School,Part-Time,6102.0,394.0,217.0,25278.0,180,615.0,0.3117,4.1426,41.03,0,2023-05-30
APP03581,56.0,Male,Master,Employed,19901.0,918.0,606.0,20833.0,180,677.0,0.1002,1.0468,62.29,1,2023-05-30
APP03582,48.0,Male,Bachelor,Employed,72058.0,3150.0,13671.0,9084.0,36,712.0,0.2317,0.1261,85.78,1,2023-05-30
APP03583,54.0,Male,Master,Part-Time,23382.0,825.0,2804.0,17030.0,12,676.0,0.8483,0.7283,28.16,0,2023-05-30
APP03584,22.0,Male,Bachelor,Part-Time,19524.0,568.0,2385.0,8828.0,84,598.0,0.1868,0.4522,34.44,0,2023-05-30
APP03585,35.0,Male,Master,Employed,81343.0,3891.0,17038.0,10002.0,36,783.0,0.2504,0.123,88.77,1,2023-05-30
APP03586,22.0,Female,Master,Employed,49234.0,1876.0,14259.0,10799.0,180,850.0,0.3042,0.2193,84.75,1,2023-05-30
APP03587,28.0,Female,PhD,Self-Employed,106301.0,4978.0,4354.0,57685.0,60,799.0,0.1495,0.5427,97.36,1,2023-05-30
APP03588,25.0,Female,Bachelor,Unemployed,10282.0,345.0,1250.0,88550.0,48,614.0,2.2746,8.6121,12.09,0,2023-05-30
APP03589,47.0,Male,Bachelor,Employed,47001.0,2816.0,12449.0,7872.0,24,700.0,0.3486,0.1675,81.47,1,2023-05-30
APP03590,31.0,Male,Associate,Self-Employed,20877.0,1391.0,6457.0,94053.25,246,706.0,0.4614,4.5619,57.57,1,2023-05-30
APP03591,45.0,Male,PhD,Retired,29283.0,1125.0,1488.0,10924.0,246,810.0,0.0632,0.373,81.89,1,2023-05-30
APP03592,41.0,Other,Bachelor,Employed,66255.0,3981.0,1093.0,48898.0,36,616.0,0.2625,0.738,66.58,1,2023-05-30
APP03593,58.0,Female,High School,Part-Time,12199.0,748.0,484.0,33085.0,48,553.0,0.7177,2.7121,3.42,0,2023-05-30
APP03594,21.0,Female,Bachelor,Retired,53737.0,3573.0,20325.5,44742.0,60,763.0,0.6029,0.8326,54.83,1,2023-05-30
APP03595,47.0,Female,High School,Employed,110915.0,4356.0,10328.0,10587.0,48,690.0,0.117,0.0955,73.52,1,2023-05-30
APP03596,46.0,Male,Bachelor,Unemployed,13612.0,769.0,1107.0,6311.0,240,539.0,0.1045,0.4636,31.71,0,2023-05-30
APP03597,25.0,Male,Bachelor,Employed,103405.0,3570.0,204.0,14152.0,120,720.0,0.0157,0.1369,85.71,1,2023-05-30
APP03598,45.0,Male,Associate,Unemployed,11949.0,609.0,93.0,37854.0,246,833.0,0.1134,3.168,61.21,1,2023-05-30
APP03599,38.0,Male,High School,Unemployed,5254.0,285.0,870.0,94053.25,240,580.0,1.3907,24.5025,-0.27,0,2023-05-30
APP03600,32.0,Male,PhD,Employed,81270.0,4541.0,10863.0,11804.0,120,560.0,0.1482,0.1452,64.56,1,2023-05-30
APP03601,26.0,Male,Master,Unemployed,34877.0,1172.0,4482.0,24857.0,120,653.0,0.1998,0.7127,51.79,1,2023-05-31
APP03602,27.0,Female,Master,Part-Time,24524.0,1480.0,430.0,14775.0,180,718.0,0.0577,0.6025,71.94,1,2023-05-31
APP03603,55.0,Female,Bachelor,Employed,29153.0,1240.0,1897.0,26534.0,120,642.0,0.1561,0.9102,63.65,1,2023-05-31
APP03604,35.0,Female,Master,Employed,36144.0,1229.0,,5740.0,36,763.0,0.3039,0.1588,83.66,1,2023-05-31
APP03605,42.0,Female,Bachelor,Employed,43968.0,2093.0,1268.0,89182.0,120,676.0,0.2317,2.0283,73.88,1,2023-05-31
APP03606,27.0,Male,Associate,Self-Employed,27751.0,1692.0,8920.0,27425.0,84,751.0,0.4626,0.9883,55.87,1,2023-05-31
APP03607,27.0,Male,High School,Retired,47548.0,3104.0,923.0,56035.0,246,577.0,0.0587,1.1785,49.35,0,2023-05-31
APP03608,45.0,Female,Associate,Part-Time,23214.0,1304.0,645.0,22342.0,84,527.0,0.1653,0.9624,46.35,0,2023-05-31
APP03609,21.0,Male,High School,Employed,55780.0,1407.0,5435.0,31335.0,12,615.0,0.6592,0.5618,32.52,0,2023-05-31
APP03610,30.0,Male,PhD,Self-Employed,69664.0,2132.0,20325.5,66376.0,48,515.0,0.6741,0.9528,28.85,0,2023-05-31
APP03611,35.0,Male,High School,Employed,19403.0,546.0,1163.0,29892.0,240,690.0,0.137,1.5406,58.55,1,2023-05-31
APP03612,36.0,Male,Bachelor,Employed,25471.0,744.0,4101.0,30765.0,246,448.0,0.2013,1.2078,49.78,0,2023-05-31
APP03613,33.0,Male,Bachelor,Employed,31132.0,1275.0,4148.0,14254.0,120,604.0,0.179,0.4579,57.23,1,2023-05-31
APP03614,38.0,Male,Associate,Employed,49575.0,1938.0,1205.0,17543.0,24,621.0,0.2012,0.3539,56.67,1,2023-05-31
APP03615,41.0,Male,Bachelor,Self-Employed,69930.0,2079.0,2992.0,11965.0,12,545.0,0.2139,0.1711,51.1,1,2023-05-31
APP03616,42.0,Female,High School,Retired,27836.0,1719.0,11112.0,14906.0,60,619.0,0.5063,0.5355,30.05,0,2023-05-31
APP03617,25.0,Male,Master,Self-Employed,33300.0,1686.0,1020.0,73202.0,246,650.0,0.1039,2.1983,63.76,1,2023-05-31
APP03618,32.0,Male,Associate,Self-Employed,45825.0,2666.0,8162.0,94053.25,180,776.0,0.3444,2.495,71.58,1,2023-05-31
APP03619,46.0,Male,Bachelor,Employed,29347.0,1188.0,14719.0,9918.0,240,545.0,0.5184,0.338,32.8,0,2023-05-31
APP03620,43.0,Male,Master,Retired,46736.0,1967.0,892.0,36906.0,120,685.0,0.0981,0.7897,67.65,1,2023-05-31
APP03621,21.0,Female,Master,Unemployed,16195.0,619.0,1237.0,20865.0,180,705.0,0.1623,1.2884,66.58,1,2023-05-31
APP03622,38.0,Female,Master,Part-Time,17732.0,767.0,674.0,82254.0,48,647.0,1.1977,4.6387,27.33,0,2023-05-31
APP03623,21.0,Female,Bachelor,Employed,79539.0,4011.0,2988.0,29968.0,12,600.0,0.4143,0.3768,51.14,1,2023-05-31
APP03624,35.0,Male,Bachelor,Self-Employed,123635.375,5619.75,3299.0,26742.0,240,536.0,0.0267,0.154,59.34,1,2023-05-31
APP03625,53.0,Female,Bachelor,Self-Employed,81856.0,4904.0,12874.0,14826.0,36,839.0,0.2177,0.1811,88.57,1,2023-06-01
APP03626,25.0,Female,Master,Employed,58744.0,3671.0,12087.0,7899.0,120,657.0,0.2192,0.1345,68.88,1,2023-06-01
APP03627,26.0,Male,Master,Self-Employed,59838.0,2666.0,10137.0,49451.0,120,618.0,0.252,0.8264,54.53,1,2023-06-01
APP03628,42.0,Male,High School,Part-Time,15454.0,540.0,5993.0,35681.0,36,850.0,1.1574,2.3089,44.41,0,2023-06-01
APP03629,21.0,Male,Bachelor,Employed,33511.0,2157.0,791.0,36386.0,36,672.0,0.3855,1.0858,53.05,1,2023-06-01
APP03630,28.0,Female,Master,Employed,72298.0,4021.0,4179.0,16656.0,48,850.0,0.1154,0.2304,97.39,1,2023-06-01
APP03631,40.0,Female,Bachelor,Unemployed,5548.0,286.0,351.0,23941.0,120,508.0,0.4948,4.3152,17.81,0,2023-06-01
APP03632,28.0,Male,Associate,Employed,16197.0,907.0,641.0,50658.0,12,626.0,3.1672,3.1276,25.26,0,2023-06-01
APP03633,32.0,Female,Bachelor,Self-Employed,60180.0,1695.0,1384.0,59023.0,60,512.0,0.2192,0.9808,63.92,1,2023-06-01
APP03634,42.0,Male,Bachelor,Self-Employed,54498.0,1516.0,5451.0,10479.0,120,637.0,0.1193,0.1923,62.39,1,2023-06-01
APP03635,39.0,Male,PhD,Employed,55264.0,1734.0,14908.0,16208.0,36,637.0,0.3675,0.2933,43.68,0,2023-06-01
APP03636,37.0,Other,Bachelor,Part-Time,12906.0,401.0,5983.0,8849.0,24,604.0,0.8064,0.6857,26.9,0,2023-06-01
APP03637,31.0,Female,Associate,Self-Employed,52979.0,2253.0,1100.0,31603.0,60,655.0,0.1401,0.5965,56.01,1,2023-06-01
APP03638,38.0,Male,High School,Part-Time,10457.0,330.0,2717.0,54582.0,48,609.0,1.5647,5.2197,26.2,0,2023-06-01
APP03639,33.0,Male,High School,Unemployed,6402.0,387.0,1671.0,21526.0,120,638.0,0.5973,3.3624,14.29,0,2023-06-01
APP03640,39.0,Male,Bachelor,Part-Time,59239.0,2907.0,4377.0,15830.0,246,574.0,0.0828,0.2672,50.27,1,2023-06-01
APP03641,30.0,Male,Bachelor,Employed,67886.0,2738.0,1186.0,20573.0,12,794.0,0.3205,0.3031,87.58,1,2023-06-01
APP03642,33.0,Female,Associate,Employed,21013.0,586.0,14517.0,94053.25,240,539.0,1.096,8.1023,26.51,0,2023-06-01
APP03643,25.0,Female,Bachelor,Employed,25914.0,1286.0,4143.0,69810.0,60,671.0,0.6987,2.6939,42.17,0,2023-06-01
APP03644,34.0,Female,Master,Employed,68752.0,2052.0,20325.5,48281.0,120,530.0,0.6745,0.7022,39.53,0,2023-06-01
APP03645,26.0,Male,Associate,Part-Time,10474.0,586.0,1038.0,34754.0,180,566.0,0.3203,3.3181,36.17,0,2023-06-01
APP03646,23.0,Female,Associate,Employed,15315.0,895.0,1155.0,26630.0,84,577.0,0.3238,1.7388,29.17,0,2023-06-01
APP03647,37.0,Male,PhD,Part-Time,47978.0,2286.0,2043.0,13025.0,24,636.0,0.1783,0.2715,64.55,1,2023-06-01
APP03648,37.0,Female,Bachelor,Employed,57553.0,1797.0,20325.5,11506.0,36,667.0,0.6829,0.1999,52.39,1,2023-06-01
APP03649,42.0,Female,Master,Employed,79830.0,4613.0,3496.0,17080.0,180,539.0,0.0581,0.214,66.84,1,2023-06-02
APP03650,30.0,Female,Bachelor,Part-Time,27955.0,,100.0,12543.0,36,608.0,0.1531,0.4487,55.48,1,2023-06-02
APP03651,39.0,Male,Master,Employed,61679.0,2114.0,6646.0,16543.0,84,550.0,0.1461,0.2682,72.56,1,2023-06-02
APP03652,40.0,Male,Master,Unemployed,9152.0,408.0,649.0,24797.0,60,546.0,0.6128,2.7095,12.35,0,2023-06-02
APP03653,39.0,Male,Bachelor,Employed,63453.0,4025.0,2883.0,26364.0,48,763.0,0.1493,0.4155,92.53,1,2023-06-02
APP03654,26.0,Female,Master,Retired,82164.0,3072.0,12408.0,16378.0,180,510.0,0.1643,0.1993,54.31,1,2023-06-02
APP03655,36.0,Male,PhD,Self-Employed,62954.0,3949.0,4277.0,39981.0,120,657.0,0.1314,0.6351,69.01,1,2023-06-02
APP03656,38.0,Male,Bachelor,Unemployed,5885.0,160.0,454.0,23127.0,120,819.0,0.4701,3.9298,47.86,0,2023-06-02
APP03657,35.0,Male,Associate,Employed,23621.0,672.0,82.0,31944.0,60,770.0,0.2739,1.3524,70.85,1,2023-06-02
APP03658,21.0,Female,Bachelor,Employed,31781.0,1719.0,4239.0,14828.0,36,692.0,0.2889,0.4666,54.95,1,2023-06-02
APP03659,36.0,Male,Master,Part-Time,35260.0,1161.0,688.0,46830.0,84,648.0,0.2092,1.3281,50.2,1,2023-06-02
APP03660,57.0,Female,Bachelor,Part-Time,8408.0,321.0,303.0,17537.0,180,723.0,0.1751,2.0858,65.06,1,2023-06-02
APP03661,31.0,Female,High School,Employed,42740.0,1311.0,8095.0,94053.25,84,686.0,0.515,2.2795,48.42,0,2023-06-02
APP03662,27.0,Female,High School,Employed,47348.0,1839.0,2668.0,22471.0,246,792.0,0.0722,0.4746,85.25,1,2023-06-02
APP03663,38.0,Male,Bachelor,Employed,19949.0,731.0,533.0,24940.0,12,636.0,1.2769,1.2502,24.77,0,2023-06-02
APP03664,38.0,Male,Associate,Employed,25537.0,1421.0,3299.0,43255.0,246,750.0,0.1856,1.6938,87.54,1,2023-06-02
APP03665,46.0,Male,Bachelor,Unemployed,10202.0,553.0,370.0,51507.0,120,617.0,0.5411,5.0487,24.74,0,2023-06-02
APP03666,22.0,Male,Master,Employed,59315.0,3842.0,2811.0,56143.0,180,839.0,0.1105,0.9465,96.79,1,2023-06-02
APP03667,42.0,Male,Bachelor,Employed,63565.0,3507.0,9259.0,94053.25,48,633.0,0.5836,1.7518,41.8,0,2023-06-02
APP03668,40.0,Female,High School,Self-Employed,35174.0,1897.0,7104.0,45684.0,84,488.0,0.3875,1.2988,31.73,0,2023-06-02
APP03669,33.0,Male,High School,Employed,64583.0,3482.0,13037.0,25499.0,180,657.0,0.2282,0.3948,59.23,1,2023-06-02
APP03670,38.0,Female,Associate,Unemployed,7097.0,438.0,700.0,17611.0,120,726.0,0.3468,2.4815,47.41,0,2023-06-02
APP03671,45.0,Male,Associate,Retired,15292.0,571.0,1389.0,24171.0,48,812.0,0.486,1.5806,44.71,0,2023-06-02
APP03672,43.0,Female,Bachelor,Employed,28804.0,1080.0,6694.0,88186.0,48,550.0,0.9978,3.0616,30.87,0,2023-06-02
APP03673,23.0,Female,Bachelor,Unemployed,14161.0,791.0,455.0,8869.0,120,475.0,0.0948,0.6263,25.05,0,2023-06-03
APP03674,43.0,Female,Associate,Employed,42289.0,1460.0,1047.0,13971.0,240,699.0,0.0413,0.3304,69.39,1,2023-06-03
APP03675,34.0,Female,High School,Employed,47107.0,2967.0,7721.0,22579.0,60,696.0,0.2598,0.4793,64.56,1,2023-06-03
APP03676,35.0,Female,High School,Employed,46624.0,2204.0,3684.0,13823.0,60,508.0,0.1383,0.2965,52.54,1,2023-06-03
APP03677,35.0,Female,PhD,Employed,26783.0,1004.0,4973.0,19399.0,240,617.0,0.2219,0.7243,53.99,1,2023-06-03
APP03678,33.0,Male,Bachelor,Employed,27721.0,1589.0,1232.0,94053.25,120,,0.4561,4.1166,49.81,0,2023-06-03
APP03679,46.0,Male,Master,Employed,38255.0,1454.0,2254.0,21195.0,60,732.0,0.1697,0.554,80.15,1,2023-06-03
APP03680,34.0,Male,Master,Part-Time,21187.0,1380.0,7213.0,37395.0,24,608.0,1.2229,1.765,34.85,0,2023-06-03
APP03681,23.0,Male,Bachelor,Unemployed,7945.0,524.0,652.0,7139.0,120,606.0,0.1719,0.8986,37.42,0,2023-06-03
APP03682,31.0,Male,Master,Retired,63014.0,3326.0,8449.0,11137.0,60,661.0,0.1694,0.1767,70.7,1,2023-06-03
APP03683,36.0,Male,High School,Self-Employed,68725.0,2043.0,1162.0,56735.0,24,512.0,0.4297,0.8255,43.01,0,2023-06-03
APP03684,47.0,Male,Bachelor,Employed,42342.0,1522.0,1251.0,94053.25,84,840.0,0.3743,2.413,83.24,1,2023-06-03
APP03685,41.0,Male,Associate,Employed,36748.0,1707.0,201.0,32116.0,48,743.0,0.224,0.874,78.82,1,2023-06-03
APP03686,26.0,Male,Master,Employed,44785.0,2708.0,3710.0,21061.0,48,579.0,0.2004,0.4703,53.4,1,2023-06-03
APP03687,59.0,Female,High School,Employed,35879.0,1173.0,20325.5,40011.0,60,538.0,0.8984,1.1152,21.93,0,2023-06-03
APP03688,37.0,Male,Master,Self-Employed,77569.0,2276.0,20325.5,5000.0,120,545.0,0.317,0.0645,56.55,1,2023-06-03
APP03689,47.0,Female,High School,Self-Employed,56493.0,1587.0,8492.0,32315.0,48,708.0,0.2933,0.572,75.58,1,2023-06-03
APP03690,33.0,Male,Master,Employed,94995.0,4381.0,20325.5,11650.0,24,548.0,0.3574,0.1226,52.25,1,2023-06-03
APP03691,40.0,Female,Associate,Employed,13179.0,815.0,1782.0,50780.0,60,625.0,0.9058,3.8531,32.17,0,2023-06-03
APP03692,43.0,Female,Bachelor,Employed,45420.0,1215.0,3134.0,5000.0,24,480.0,0.124,0.1101,59.53,1,2023-06-03
APP03693,47.0,Female,Bachelor,Employed,97934.0,3314.0,2800.0,16273.0,120,704.0,0.0452,0.1662,90.72,1,2023-06-03
APP03694,45.0,Female,Bachelor,Employed,39377.0,2121.0,6252.0,26035.0,246,707.0,0.1808,0.6612,82.92,1,2023-06-03
APP03695,43.0,Male,Bachelor,Unemployed,17329.0,1029.0,557.0,14626.0,120,631.0,0.1165,0.844,46.11,0,2023-06-03
APP03696,31.0,Other,PhD,Employed,63085.0,3699.0,5112.0,19922.0,48,669.0,0.16,0.3158,88.76,1,2023-06-03
APP03697,29.0,Female,High School,Unemployed,7490.0,432.0,1963.0,55467.0,36,729.0,2.7306,7.4055,23.92,0,2023-06-04
APP03698,38.0,Female,Master,Employed,36095.0,1097.0,749.0,26381.0,36,666.0,0.2644,0.7309,78.25,1,2023-06-04
APP03699,44.0,Female,Bachelor,Employed,28293.0,1175.0,586.0,12778.0,36,728.0,0.1713,0.4516,83.3,1,2023-06-04
APP03700,32.0,Male,Master,Part-Time,45796.0,3023.0,1745.0,57086.0,48,533.0,0.3497,1.2465,47.2,0,2023-06-04
APP03701,45.0,Female,Bachelor,Self-Employed,83802.0,5547.0,10091.0,32885.0,24,687.0,0.3166,0.3924,75.55,1,2023-06-04
APP03702,49.0,Male,Bachelor,Employed,49672.0,2488.0,2160.0,33995.0,240,669.0,0.0777,0.6844,72.26,1,2023-06-04
APP03703,25.0,Female,Master,Part-Time,17248.0,940.0,,13173.0,240,770.0,0.1431,0.7637,77.37,1,2023-06-04
APP03704,26.0,Male,Bachelor,Employed,50106.0,3238.0,2702.0,5000.0,84,653.0,0.0682,0.0998,76.96,1,2023-06-04
APP03705,33.0,Female,Bachelor,Employed,91914.0,4020.0,9729.0,13031.0,24,640.0,0.1767,0.1418,74.31,1,2023-06-04
APP03706,38.0,Male,High School,Unemployed,16404.0,503.0,800.0,12012.0,180,594.0,0.0976,0.7323,29.7,0,2023-06-04
APP03707,29.0,Male,High School,Unemployed,5857.0,309.0,3437.0,16471.0,24,799.0,1.9929,2.8122,41.42,0,2023-06-04
APP03708,48.0,Female,Bachelor,Employed,21376.0,1389.0,2176.0,13718.0,24,414.0,0.4227,0.6417,30.79,0,2023-06-04
APP03709,39.0,Female,Master,Employed,97007.0,5243.0,19806.0,29441.0,48,701.0,0.28,0.3035,86.65,1,2023-06-04
APP03710,35.0,Female,Bachelor,Part-Time,21351.0,1248.0,3861.0,54431.0,60,647.0,0.6907,2.5493,24.91,0,2023-06-04
APP03711,21.0,Male,High School,Employed,54986.0,2343.0,5562.0,63635.0,60,631.0,0.3326,1.1573,47.88,0,2023-06-04
APP03712,21.0,Male,Bachelor,Employed,56417.0,1637.0,2309.0,52563.0,36,617.0,0.3515,0.9317,49.32,0,2023-06-04
APP03713,37.0,Female,Bachelor,Self-Employed,34668.0,1110.0,3717.0,13120.0,24,644.0,0.2964,0.3784,58.24,1,2023-06-04
APP03714,21.0,Other,Bachelor,Part-Time,25234.0,1664.0,4324.0,28201.0,180,697.0,0.2459,1.1176,55.48,1,2023-06-04
APP03715,45.0,Female,Master,Employed,122581.0,5583.0,,94053.25,60,570.0,0.2459,0.7677,69.07,1,2023-06-04
APP03716,33.0,Male,Master,Unemployed,11829.0,301.0,151.0,7572.0,36,663.0,0.2261,0.6401,41.93,0,2023-06-04
APP03717,60.5,Female,High School,Self-Employed,22499.0,1458.0,61.0,79109.0,60,685.0,0.7059,3.5161,37.48,0,2023-06-04
APP03718,58.0,Male,Master,Employed,28797.0,1317.0,1716.0,12126.0,12,554.0,0.4807,0.4211,36.76,0,2023-06-04
APP03719,33.0,Male,Bachelor,Unemployed,6664.0,398.0,162.0,34030.0,84,700.0,0.7538,5.1065,32.77,0,2023-06-04
APP03720,33.0,Male,Master,Retired,31146.0,1490.0,11055.0,37430.0,36,685.0,0.7555,1.2018,34.11,0,2023-06-04
APP03721,44.0,Male,High School,Employed,51705.0,1511.0,1499.0,31317.0,84,570.0,0.1155,0.6057,56.05,1,2023-06-05
APP03722,52.0,Female,Bachelor,Employed,27989.0,1417.0,2104.0,94053.25,84,531.0,0.8917,5.7156,24.96,0,2023-06-05
APP03723,21.0,Male,Associate,Part-Time,45306.0,3015.0,8461.0,21148.0,180,568.0,0.2179,0.4668,40.82,0,2023-06-05
APP03724,21.0,Male,Bachelor,Self-Employed,27632.0,730.0,7003.0,7247.0,36,663.0,0.3409,0.2623,61.3,1,2023-06-05
APP03725,28.0,Male,High School,Employed,110091.0,5619.75,10726.0,35780.0,60,642.0,0.1624,0.325,67.17,1,2023-06-05
APP03726,40.0,Male,High School,Self-Employed,89446.0,3113.0,2681.0,23481.0,246,789.0,0.0387,0.2625,91.14,1,2023-06-05
APP03727,39.0,Female,High School,Unemployed,7364.0,304.0,348.0,41933.0,120,613.0,0.6167,5.6943,1.05,0,2023-06-05
APP03728,45.0,Male,Associate,Unemployed,5000.0,202.0,407.0,54484.0,246,561.0,0.4446,10.8968,20.11,0,2023-06-05
APP03729,23.0,Male,High School,Part-Time,16688.0,1042.0,1135.0,26187.0,240,715.0,0.1465,1.5692,60.19,1,2023-06-05
APP03730,21.0,Female,Bachelor,Employed,40399.0,1859.0,2598.0,38141.0,84,551.0,0.1992,0.9441,58.96,1,2023-06-05
APP03731,43.0,Female,High School,Employed,18145.0,791.0,384.0,30193.0,48,570.0,0.4372,1.664,31.28,0,2023-06-05
APP03732,26.0,Female,Bachelor,Self-Employed,62368.0,3684.0,20325.5,94053.25,120,572.0,0.5477,1.8089,45.12,0,2023-06-05
APP03733,21.0,Male,High School,Employed,22731.0,614.0,102.0,20001.0,120,379.5,0.0925,0.8799,40.71,0,2023-06-05
APP03734,36.0,Female,PhD,Self-Employed,56574.0,1618.0,4920.0,15527.0,84,706.0,0.1262,0.2745,83.66,1,2023-06-05
APP03735,42.0,Female,PhD,Employed,66411.0,1720.0,20325.5,54425.0,120,743.0,0.6712,0.8195,69.46,1,2023-06-05
APP03736,33.0,Female,Associate,Employed,31257.0,1677.0,5054.0,12793.0,84,741.0,0.2202,0.4093,71.26,1,2023-06-05
APP03737,30.0,Female,Bachelor,Employed,123635.375,5619.75,9127.0,36817.0,84,838.0,0.1038,0.2657,89.65,1,2023-06-05
APP03738,33.0,Male,High School,Self-Employed,28876.0,1775.0,684.0,23489.0,60,800.0,0.1864,0.8134,75.87,1,2023-06-05
APP03739,31.0,Other,PhD,Unemployed,18333.0,839.0,9131.0,24808.0,12,616.0,1.8513,1.3532,21.38,0,2023-06-05
APP03740,21.0,Male,Bachelor,Employed,52720.0,1805.0,111.0,94053.25,180,760.0,0.2412,3.5862,75.77,1,2023-06-05
APP03741,27.0,Male,High School,Employed,40933.0,2396.0,7022.0,72205.0,180,640.0,0.2891,1.764,53.44,1,2023-06-05
APP03742,40.0,Male,Associate,Employed,51638.0,1924.0,16431.0,60916.0,84,607.0,0.4867,1.1797,43.66,0,2023-06-05
APP03743,38.0,Male,High School,Unemployed,10663.0,682.0,40.0,41128.0,48,574.0,0.968,3.8571,17.06,0,2023-06-05
APP03744,36.0,Other,Bachelor,Employed,56006.0,1984.0,10850.0,15472.0,12,623.0,0.47,0.2763,47.86,0,2023-06-05
APP03745,25.0,Female,Bachelor,Self-Employed,60340.0,1930.0,20325.5,33162.0,12,682.0,1.3496,0.5496,50.79,1,2023-06-06
APP03746,33.0,Female,Bachelor,Self-Employed,55522.0,2529.0,8500.0,42901.0,24,808.0,0.5394,0.7727,74.45,1,2023-06-06
APP03747,21.0,Female,Bachelor,Employed,45742.0,1239.0,3674.0,31545.0,60,722.0,0.2182,0.6896,79.94,1,2023-06-06
APP03748,36.0,Male,High School,Unemployed,5000.0,132.0,1555.0,29021.0,36,572.0,2.2457,5.8042,10.64,0,2023-06-06
APP03749,49.0,Male,Associate,Employed,40418.0,1845.0,4897.0,19575.0,48,545.0,0.2422,0.4843,49.97,0,2023-06-06
APP03750,21.0,Female,High School,Self-Employed,42585.0,1446.0,8841.0,33482.0,120,706.0,0.2862,0.7862,63.67,1,2023-06-06
APP03751,29.0,Female,Master,Employed,77920.0,1978.0,10357.0,17668.0,246,740.0,0.1405,0.2267,89.31,1,2023-06-06
APP03752,38.0,Male,High School,Employed,37551.0,1401.0,219.0,47227.0,36,772.0,0.4251,1.2577,77.11,1,2023-06-06
APP03753,47.0,Female,Bachelor,Self-Employed,47994.0,2154.0,1725.0,5363.0,60,623.0,0.0583,0.1117,70.57,1,2023-06-06
APP03754,30.0,Male,Associate,Employed,40495.0,1677.0,498.0,79777.0,246,696.0,0.078,1.97,75.29,1,2023-06-06
APP03755,28.0,Male,Associate,Unemployed,6318.0,193.0,106.0,9420.0,240,735.0,0.0913,1.491,53.57,1,2023-06-06
APP03756,21.0,Male,Bachelor,Unemployed,11466.0,563.0,26.0,11455.0,60,514.0,0.2021,0.999,23.25,0,2023-06-06
APP03757,36.0,Male,Bachelor,Unemployed,8777.0,479.0,719.0,37312.0,48,677.0,1.1447,4.2511,21.89,0,2023-06-06
APP03758,55.0,Female,Bachelor,Employed,53652.0,2851.0,1583.0,41437.0,36,740.0,0.2869,0.7723,78.09,1,2023-06-06
APP03759,37.0,Female,Bachelor,Self-Employed,88939.0,3682.0,20325.5,94053.25,36,701.0,0.8221,1.5951,55.64,1,2023-06-06
APP03760,34.0,Male,Bachelor,Self-Employed,37821.0,1162.0,7865.0,34099.0,60,641.0,0.3883,0.9016,51.01,1,2023-06-06
APP03761,38.0,Female,Associate,Employed,56152.0,2572.0,7171.0,26046.0,48,850.0,0.2437,0.4638,74.55,1,2023-06-06
APP03762,34.0,Female,Bachelor,Self-Employed,54825.0,3404.0,5521.0,31352.0,120,843.0,0.1579,0.5719,85.36,1,2023-06-06
APP03763,26.0,Male,Bachelor,Retired,80803.0,3598.0,3582.0,94053.25,36,650.0,0.4405,1.1884,54.17,1,2023-06-06
APP03764,43.0,Male,High School,Employed,30797.0,1021.0,2976.0,94053.25,120,631.0,0.7042,6.076,37.96,0,2023-06-06
APP03765,37.0,Other,Bachelor,Part-Time,34697.0,1001.0,5335.0,23205.0,48,720.0,0.321,0.6688,67.71,1,2023-06-06
APP03766,35.0,Female,High School,Employed,34578.0,2224.0,7906.0,41531.0,84,644.0,0.4002,1.2011,40.84,0,2023-06-06
APP03767,25.0,Other,High School,Employed,17140.0,959.0,219.0,25348.0,120,777.0,0.1607,1.4789,81.27,1,2023-06-06
APP03768,48.0,Male,Bachelor,Employed,37784.0,1437.0,6985.0,24948.0,120,523.0,0.2509,0.6603,41.89,0,2023-06-06
APP03769,41.0,Female,Master,Self-Employed,108870.0,4061.0,20325.5,94053.25,36,625.0,0.574,1.1111,38.07,0,2023-06-07
APP03770,29.0,Male,Master,Employed,51329.0,3197.0,6303.0,12828.0,48,718.0,0.1853,0.2499,79.57,1,2023-06-07
APP03771,45.0,Male,High School,Part-Time,5653.0,183.0,204.0,5000.0,36,750.0,0.3309,0.8845,54.09,1,2023-06-07
APP03772,30.0,Male,Bachelor,Part-Time,24128.0,1141.0,2804.0,34681.0,84,501.0,0.3216,1.4374,37.44,0,2023-06-07
APP03773,27.0,Male,Bachelor,Self-Employed,31230.0,1709.0,3272.0,70319.0,24,,1.2306,2.2516,26.6,0,2023-06-07
APP03774,27.0,Male,High School,Employed,36652.0,1521.0,3549.0,32077.0,84,482.0,0.2219,0.8752,38.97,0,2023-06-07
